,file_number,t,input_1,input_2,output_1,output_2
94,0,56400,0.1365669042901918,0.41596472262953377,0.10204226600502142,0.39303595812471315
95,0,57000,0.14581911631636746,0.42629320032965534,0.10228617120384817,0.4021392808375026
96,0,57600,0.16802559087339156,0.4502467061253763,0.11241452317162251,0.42512517068729494
97,0,58200,0.1960279941462723,0.4817351842536204,0.1327284316769991,0.4567592171142394
98,0,58800,0.2199465820631719,0.5098307842150893,0.15776831772046707,0.4863450159308229
99,0,59400,0.23377122959853008,0.5270520491057571,0.18023211225673913,0.5056895766954881
100,0,60000,0.23730911150302186,0.5323714826984611,0.1951907929559173,0.5127446517979024
101,0,60600,0.23431424881451335,0.5296314927593624,0.2017536029449667,0.5111515703231646
102,0,61200,0.2293964763978495,0.5240979974526665,0.2021634642584591,0.5059171597632997
103,0,61800,0.2257556248388064,0.5196562168873289,0.19977533062355496,0.5011379153391005
104,0,62400,0.2244796753930211,0.5178580984897945,0.19731301963436848,0.4990896677287253
105,0,63000,0.22506446531792612,0.5183076280891781,0.1960966367484671,0.4993172507965369
106,0,63600,0.22638607111997472,0.5197632477443248,0.19618401515732514,0.5006827492034631
107,0,64200,0.22750319473067365,0.5210904303710757,0.19696916359375455,0.5020482476103894
108,0,64800,0.22799910047264044,0.5217540216844512,0.19778951484238566,0.502730996813824
109,0,65400,0.22793110164416314,0.5217433185987526,0.19826035245558477,0.5029585798816498
110,0,66000,0.22758770756035257,0.5213794136849659,0.19832950083669543,0.5025034137460125
111,0,66600,0.22725062765347215,0.5209833995140798,0.1981497150458077,0.5020482476103894
112,0,67200,0.22706897364025413,0.5207479316286889,0.19791649641497078,0.5018206645425636
113,0,67800,0.225800795489152,0.5142404555233266,0.19754686688685186,0.4968138370505102
114,0,68400,0.2169288911965317,0.4681208592437205,0.1945860589320222,0.45539371870732737
115,0,69000,0.19800676005496248,0.3700698911496181,0.18499957882349694,0.3627674101046807
116,0,69600,0.17474290371511597,0.24977791097173352,0.16821035188982525,0.24556213017750395
117,0,70200,0.15514078428877354,0.14856953259624728,0.14810954612259886,0.1442876649977194
118,0,70800,0.1439884907125743,0.09109396238935652,0.13018062814389403,0.08466090122892922
119,0,71400,0.14130059416404914,0.07732979417966179,0.11824058859102002,0.0680473372780881
120,0,72000,0.14390300647105994,0.09083708833256665,0.11300605614094203,0.07942649066907848
121,0,72600,0.14798925035662958,0.11195427641789113,0.11269237393935813,0.09968138370504676
122,0,73200,0.15095837063150028,0.1272596889683295,0.11460841271777025,0.11515703231678742
123,0,73800,0.15195989623378775,0.13239717010414065,0.1165722267413134,0.12084660901228972
124,0,74400,0.1514426194314424,0.12971069559353943,0.1175327606171053,0.11879836140191458
125,0,75000,0.15034200982194504,0.1240166540013492,0.11745229704635832,0.11333636777422385
126,0,75600,0.15049597859785444,0.12356712440196471,0.11700408981243188,0.11197086936731182
127,0,76200,0.15783499501422876,0.15246545579090398,0.11896098899786395,0.13746017296311663
128,0,76800,0.17441505222067175,0.21884599329986854,0.12726948129913468,0.19981793354574506
129,0,77400,0.19501432589604245,0.3015594395864323,0.1423859460315744,0.280382339553924
130,0,78000,0.21241571180930796,0.3714612922905669,0.16050910809903557,0.35070550751024143
131,0,78600,0.22231342700010054,0.4112125525789083,0.1765238731642676,0.3925807919890758
132,0,79200,0.2246827004666177,0.4206954865087602,0.18705454298577678,0.40441511151570353
133,0,79800,0.22234985494392767,0.4112874741788062,0.19159570575980867,0.3964497041420003
134,0,80400,0.21870463203162532,0.3966135436846443,0.19181069436289827,0.3823395539371859
135,0,81000,0.21606044901569266,0.3859853795849344,0.19009518588970709,0.37141556668183284
136,0,81600,0.21517257859814587,0.382421252046965,0.1883633332537079,0.36754665452890833
137,0,82200,0.2156373991613802,0.38429429204439636,0.18752789508556167,0.36891215293582036
138,0,82800,0.21662046793879525,0.38825443375325097,0.18761087314289454,0.3727810650887591
139,0,83400,0.21743451105685235,0.3915295779773307,0.18817600400306267,0.3759672280382347
140,0,84000,0.2177851907294283,0.3929316822039799,0.1887555931610994,0.37756030951295827
141,0,84600,0.21914419588713946,0.3929316822039799,0.1892666625596719,0.37756030951295827
142,0,85200,0.2413438705613158,0.3956288598002806,0.1958565032795191,0.38029130632681074
143,0,85800,0.30392610664450553,0.40511179373013206,0.22578077951598646,0.39121529358214957
144,0,86400,0.39313571254758095,0.4194753347390052,0.2875887456609391,0.4094219390077143
145,0,87000,0.4775455725719926,0.4335070800911902,0.3695987256581983,0.429449248975871
146,0,87600,0.5328383342424129,0.4429686078496431,0.4489735237134944,0.4453800637232632
147,0,88200,0.5531554127796027,0.4466290631589085,0.506720594022311,0.45402822030041534
148,0,88800,0.5479632165194411,0.4459333625884341,0.5362029492413166,0.4560764679107763
149,0,89400,0.5324011989164873,0.4433753251062278,0.5424640208400648,0.4542558033682269
150,0,90000,0.5209628245547655,0.43653605334417867,0.5366681292596974,0.4478834774692757
151,0,90600,0.5305992299618381,0.40400937590307295,0.533908480231735,0.4180700955848806
152,0,91200,0.5648657824552337,0.33800344639359503,0.5480398948441711,0.3566226672735411
153,0,91800,0.6100607180967711,0.25809420856032794,0.5812122591279005,0.2810650887574013
154,0,92400,0.6486209109025922,0.19132835996617814,0.6237636583768235,0.21734182976786087
155,0,93000,0.6703368224827442,0.15366420138926085,0.6623861723353672,0.18115612198451458
156,0,93600,0.6751161687128647,0.1448448587727844,0.6879836457792456,0.17273554847518824
157,0,94200,0.669447980653362,0.1538889661889522,0.6988336553971569,0.18161128812015193
158,0,94800,0.6610452682772351,0.16781368068414082,0.6989405210770552,0.19526627218932902
159,0,95400,0.6518799976103269,0.1792659823827205,0.6938172546584008,0.20641784251250783
160,0,96000,0.6167780309384957,0.19730068178655857,0.6785354624329418,0.22212107419207427
161,0,96600,0.537263115152616,0.231240166540013,0.6345130885313008,0.25125170687299203
162,0,97200,0.4329237699133355,0.2747375068232172,0.5552187540467518,0.28789258079198987
163,0,97800,0.3394992080565012,0.31386798814098116,0.4567816331841824,0.31929904415110855
164,0,98400,0.2818575725681069,0.33844227290727913,0.3657647622364347,0.3375056895766875
165,0,99000,0.26360134423969783,0.34671575815307554,0.3023035211612905,0.34160218479745197
166,0,99600,0.2722197100432812,0.3436118633001892,0.27181348544300854,0.3365953573053986
167,0,100200,0.2903880256005875,0.3362481403388591,0.266969955657029,0.3290851160673611
168,0,100800,0.3051107433777641,0.3300831629758858,0.2750244848131297,0.3236231224396846
169,0,101400,0.31119178146730786,0.3274073915509841,0.2848146383351082,0.3213472917614837
170,0,102000,0.30983083348592594,0.32783551497896823,0.29034273709408326,0.3222576240327726
171,0,102600,0.30479357741350915,0.32982628891909505,0.2906784210532933,0.32407828857530774
172,0,103200,0.29184757188326155,0.3342359602273337,0.2856934513968602,0.3277196176604491
173,0,103800,0.26079299262358424,0.3439008466140785,0.26956679167855807,0.3356850250341381
174,0,104400,0.21584236705864757,0.3575258747096788,0.23794775148323283,0.34638142922166537
175,0,105000,0.1716907277283194,0.3707441855486939,0.19556670870050075,0.35616750113791795
176,0,105600,0.1411636250952591,0.3798204022219611,0.15341071246720173,0.3620846609012318
177,0,106200,0.12839344510721717,0.38357718530252294,0.1214899338815752,0.36345015930814384
178,0,106800,0.12943528430067333,0.38323468656013526,0.10400733727185749,0.3620846609012318
179,0,107400,0.136819957073311,0.3810298509060157,0.09906699975232308,0.3595812471552051
180,0,108000,0.14404726112861543,0.3788892337660945,0.10143250300795459,0.35753299954483
181,0,108600,0.14784013863989717,0.377776112853335,0.10580079482920979,0.3566226672735411
182,0,109200,0.14804219230165835,0.37772259742483705,0.1088458380846653,0.35685025034136686
183,0,109800,0.14621496663928907,0.37826845479551796,0.10959452646559995,0.35753299954483
184,0,110400,0.14412643119319973,0.3788892337660945,0.10867422437518151,0.3579881656804673
185,0,111000,0.14285145315924988,0.37927454485128065,0.10723216631820073,0.3582157487482789
186,0,111600,0.1429272232824103,0.37926384176558114,0.10617293884391449,0.3582157487482789
187,0,112200,0.16846224049339953,0.37322730143100236,0.11160360124768823,0.3534365043240655
188,0,112800,0.27512617425476926,0.34808575312262535,0.15538521305873465,0.33363677742376296
189,0,113400,0.4581319070417158,0.30498442701030637,0.26834223671125274,0.30086481565771805
190,0,114000,0.6552167972648928,0.25858655050250956,0.440037667009056,0.26809285389165893
191,0,114600,0.8028422538891687,0.2238336312358853,0.6249454670721696,0.2467000455166044
192,0,115200,0.8734104666711029,0.20723314531579495,0.7745699913627385,0.2403277196176532
193,0,115800,0.8780538152442688,0.20615213366013396,0.8632182159466224,0.24533454710969238
194,0,116400,0.8481974724835455,0.21318406096477638,0.8937126520164296,0.25443786982246763
195,0,117000,0.8144506253220838,0.22112575055388461,0.887105838512128,0.2619481110605335
196,0,117600,0.7942792585602025,0.225867217518811,0.8676688572035639,0.2653618570778349
197,0,118200,0.7906850347692582,0.2267127612890798,0.8521859060512377,0.2653618570778349
198,0,118800,0.7976743429248918,0.22506448609134022,0.8468363358398573,0.26331360946744553
199,0,119400,0.8071893218525408,0.2228275411801226,0.8498411473099394,0.2612653618570704
200,0,120000,0.8137172093863642,0.22129699992507845,0.856177653506263,0.2603550295857815
201,0,120600,0.8156503189387909,0.22083676723999535,0.8615209375011786,0.26012744651796993
202,0,121200,0.8142029153040593,0.22117926598238258,0.8639159859741938,0.26058261265360727
203,0,121800,0.8115752462893282,0.22180004495296002,0.8636331062332865,0.2612653618570704
204,0,122400,0.8094964249615929,0.22229238689514208,0.8620301210348118,0.26149294492488195
205,0,123000,0.8086610107831571,0.22248504243773537,0.8604334220528018,0.26172052799270773
206,0,123600,0.8041488028077689,0.2262204193468973,0.8586669952262472,0.26467910787435756
207,0,124200,0.7732821917382395,0.2513298583981767,0.8469620601691494,0.28652708238506364
208,0,124800,0.7085521640870017,0.3035288073551605,0.809999107357262,0.33386436049157453
209,0,125400,0.6298775195387348,0.36673052841134135,0.7463134483543313,0.39121529358214957
210,0,126000,0.5642635071172917,0.4192826791964124,0.6714131791785423,0.43809740555303733
211,0,126600,0.5274664267927041,0.4486519463561347,0.6059108036173404,0.46335912608101637
212,0,127200,0.5191074279491699,0.4552450471470926,0.5632336800391254,0.46745562130176666
213,0,127800,0.5282532703793704,0.4478599180143634,0.5451545214869165,0.45949021392807765
214,0,128400,0.5420764607969755,0.4367715212295704,0.5446453379532834,0.44833864360492726
215,0,129000,0.5519460050445416,0.42889405015465965,0.5518367695887935,0.44105598543468716
216,0,129600,0.555146807042153,0.42635741884385236,0.5589276217608697,0.43878015475647203
217,0,130200,0.5532865533773804,0.4278665539274966,0.5622718889200405,0.44037323623122404
218,0,130800,0.5495417607519505,0.43087412100908695,0.5618569986333766,0.4431042330450623
219,0,131400,0.5464963846480018,0.4333037214628974,0.5595059536756136,0.4453800637232632
220,0,132000,0.5456803987062737,0.4333251276342964,0.5572429157483552,0.4456076467910748
221,0,132600,0.5480312153479184,0.42860506684076993,0.5568217392452266,0.4412835685024987
222,0,133200,0.5527085633353231,0.41986064582419136,0.5590470598736973,0.43309057806098394
223,0,133800,0.5576919060508758,0.41037771189433947,0.563271397337913,0.4239872553481945
224,0,134400,0.5612569874867585,0.40333508150399755,0.5679546286040451,0.41715976331360594
225,0,135000,0.5627966752458522,0.40004923419421834,0.5716823549675568,0.4142011834319561
226,0,135600,0.5626995340623132,0.39993150025152246,0.5737630926173417,0.41397360036413033
227,0,136200,0.5618349775288158,0.40141922916376815,0.5743477107485502,0.41533909877105657
228,0,136800,0.5609752780544953,0.40305680127580823,0.5740396861417844,0.41693218024579437
229,0,137400,0.5605138574326849,0.40400937590307295,0.5734802128764344,0.4180700955848806
230,0,138000,0.5604798580184461,0.4041592191028669,0.5730841812391642,0.4180700955848806
231,0,138600,0.5606935686222321,0.4038060172747806,0.5729773155592659,0.41784251251706905
232,0,139200,0.5609412786402566,0.40333508150399755,0.5730841812391642,0.4173873463814175
233,0,139800,0.561096704533919,0.40302469201870883,0.5732664815166377,0.41693218024579437
234,0,140400,0.5611307039481577,0.4029390673331119,0.5734047782788592,0.41693218024579437
235,0,141000,0.5610821333563881,0.4030139889330093,0.5734550680105759,0.41693218024579437
236,0,141600,0.5606644262671704,0.40422343761706525,0.5733859196294652,0.41784251251706905
237,0,142200,0.5562347882977903,0.4180625274266574,0.5718835138944243,0.4301319981793341
238,0,142800,0.5448109851135994,0.45383223983474474,0.5656727320273929,0.4631315430132048
239,0,143400,0.529195539859699,0.502788153824747,0.5534397547872681,0.5097860719162526
240,0,144000,0.5148526441101601,0.5477518168487983,0.5376676376775699,0.5530268548020132
241,0,144600,0.5057699434492601,0.5762434309811519,0.5227693046564521,0.5810195721438163
242,0,145200,0.5026905679310725,0.5859083173678972,0.5121958885629836,0.5908056440600831
243,0,145800,0.5038271197784794,0.5823334867442282,0.507009759979683,0.5873918980427959
244,0,146400,0.5065616440951032,0.5737603150988431,0.506098258592315,0.5789713245334411
245,0,147000,0.5088590330858014,0.5665571384230068,0.5073995054004886,0.571916249431041
246,0,147600,0.5095487354889287,0.5602744271173385,0.5090024905989634,0.5662266727355387
247,0,148200,0.5062410781894244,0.528818058246193,0.5092350806081537,0.5382339553937214
248,0,148800,0.49793064993765956,0.45393927069174067,0.5065697248271606,0.46768320436959243
249,0,149400,0.4872402626891885,0.35458252614228636,0.5009372748748728,0.3709604005461955
250,0,150000,0.4779681367203874,0.2652652759790648,0.49384767994608947,0.281747837960836
251,0,150600,0.47250394514631655,0.21008016611189007,0.4873948787451706,0.22485207100589832
252,0,151200,0.4710079709198153,0.1926020271644311,0.48305487489800614,0.20527992717340737
253,0,151800,0.4720862380570987,0.20088621549592744,0.481148265444291,0.21187983614018435
254,0,152400,0.47397077701775603,0.21833224518628747,0.481044542872625,0.22872098315885125
255,0,153000,0.4753987524157798,0.23247102139546794,0.4817611715495901,0.24305871643149146
256,0,153600,0.47592331480689076,0.23831490618745343,0.4824928871460703,0.2492034592626311
257,0,154200,0.47571931832145864,0.23701983281780103,0.48285245872784577,0.24852071005916798
258,0,154800,0.47521418416705574,0.23244961522406937,0.4828254279970481,0.24419663177059192
259,0,155400,0.4676274577326568,0.23229977202427454,0.4812230714202198,0.24305871643149146
260,0,156000,0.42102883198898033,0.2567349166764781,0.46403404111939917,0.2635411925352713
261,0,156600,0.3259994977800811,0.31114940437328054,0.4101894539918103,0.31110605370959377
262,0,157200,0.21199363336683086,0.377636972739241,0.3186281966982277,0.36891215293582036
263,0,157800,0.11783516986835912,0.4328755980349137,0.21192407256305396,0.41556668183886813
264,0,158400,0.06566646866055426,0.4635292354785885,0.1192715280912155,0.43946290395994936
265,0,159000,0.054391291487178084,0.47012233626954636,0.059345026534119716,0.4424214838415992
266,0,159600,0.06797405747552407,0.4620629127377418,0.03425547938058138,0.4333181611287955
267,0,160200,0.08792345663301859,0.4502681122967753,0.03383681736403857,0.42171142466999356
268,0,160800,0.10196375759583345,0.44197322087957946,0.0440739208766506,0.4142011834319561
269,0,161400,0.10636522462198722,0.43937237105457516,0.05401054324225446,0.41215293582156676
270,0,162000,0.10355493018220285,0.44104205242371375,0.058602624369649664,0.41374601729630456
271,0,162600,0.09813542355255994,0.44424227504789604,0.05791428366677523,0.41693218024579437
272,0,163200,0.09378107000042255,0.4468217187015018,0.0545511578582106,0.4192080109239811
273,0,163800,0.09199270081146887,0.4478706211000629,0.05121694864538323,0.42011834319526997
274,0,164400,0.09418469161802728,0.44653273538761207,0.04961647793349436,0.4189804278561695
275,0,165000,0.1266551036277861,0.4264965589579477,0.05836186227905521,0.4021392808375026
276,0,165600,0.2176744497801938,0.37026254669221137,0.10178390250832609,0.3534365043240655
277,0,166200,0.3479500053184798,0.2897539360597663,0.19253738098620682,0.28311333636776226
278,0,166800,0.4718822415716667,0.21314124862197747,0.3141329233043874,0.21665908056439775
279,0,167400,0.5536896892890674,0.1625691686913333,0.433164317926655,0.17410104688210026
280,0,168000,0.584332875636457,0.14361400391732948,0.5209651605311099,0.15999089667728583
281,0,168600,0.577343567480823,0.14792734745427083,0.5667351026099114,0.1665908056440486
282,0,169200,0.5547728134855278,0.1618734681208589,0.5773148049198444,0.18070095584886303
283,0,169800,0.5345820184869386,0.17436396913230023,0.5685266743023243,0.19276285844333074
284,0,170400,0.5249407560206891,0.18030418169558216,0.5555204924370529,0.1979972690031815
285,0,171000,0.5128903922026714,0.18279800066359142,0.5445636171392434,0.1995903504779193
286,0,171600,0.4550962450561209,0.19347968019179929,0.5183186633995104,0.2075557578516083
287,0,172200,0.3431352025563674,0.21623444038916473,0.45155024384233666,0.2243969048702752
288,0,172800,0.21308647168164502,0.24407316629384246,0.34402262535029937,0.24374146563495458
289,0,173400,0.1089244091023232,0.2672560499191916,0.22217563437353455,0.2578516158397832
290,0,174000,0.05383952956467636,0.2801425651015186,0.11869759652799694,0.2635411925352713
291,0,174600,0.04454360400590812,0.28290396121201766,0.053505760060146484,0.26172052799270773
292,0,175200,0.061781307024910415,0.27948967687384263,0.027676953850370445,0.25671370050068276
293,0,175800,0.08462502774595057,0.2744806327664264,0.028865677383827615,0.25193445607645515
294,0,176400,0.10464922561477011,0.2729822007684817,0.04172664764876649,0.2507965407373689
295,1,0,0.8823328843791635,0.5162312294634548,0.7050004337489361,0.5104688211197015
296,1,600,0.9225930478969178,0.6858002162023311,0.8391482931036434,0.7152935821574857
297,1,1200,0.8969866319160273,0.5779559246930885,0.8996028368437661,0.6276741010468783
298,1,1800,0.8499168714321866,0.37970266827926435,0.9076743387843211,0.4337733272644613
299,1,2400,0.8134500711316317,0.22612409157560132,0.8909027132567504,0.2756030951297248
300,1,3000,0.7994957401162488,0.16734274491335865,0.8715788838445493,0.20960400546199764
301,1,3600,0.8027645409423376,0.1870257195149363,0.8612317715438068,0.22394173873462364
302,1,4200,0.7797177951477008,0.2518650126831572,0.8519155987432596,0.28470641784250006
303,1,4800,0.6737416209657874,0.3389239117637608,0.8048066925574969,0.3664087391898079
304,1,5400,0.4987903494119801,0.4233391486765634,0.6912336196914475,0.44173873463813607
305,1,6000,0.3181976036241433,0.48441095567852255,0.5267107623797603,0.49066909421939897
306,1,6600,0.1895472200864654,0.5144117048945214,0.35717967641072124,0.5081929904415006
307,1,7200,0.1337600097918313,0.5186608299172653,0.22627110440022585,0.5029585798816498
308,1,7800,0.13647996293092438,0.5092100052445119,0.15360558517760448,0.4881656804733723
309,1,8400,0.1670566075675896,0.4975115325748414,0.13283278287031158,0.47496586253983253
310,1,9000,0.19790670463591725,0.49024413738480765,0.14285804088806642,0.4681383705052298
311,1,9600,0.2146368449709281,0.48876711155826147,0.1616167394400993,0.4679107874374182
312,1,10200,0.21609299131217824,0.49110038424077684,0.17495294766976244,0.4710969503868938
313,1,10800,0.20864469106432254,0.494439746979054,0.1785467776225781,0.47473827947200675
314,1,11400,0.19978832936106844,0.49679442583296707,0.17490642966792436,0.4767865270823961
315,1,12000,0.1947705015253594,0.49721184617525216,0.1689175512420935,0.47701411015020767
316,1,12600,0.2180737000445392,0.48282689899497955,0.17038098243505395,0.46495220755575417
317,1,13200,0.3112821227679992,0.4300392803245172,0.20803416181475526,0.4192080109239811
318,1,13800,0.4629501097452522,0.3447570934700468,0.3040762342043096,0.3452435138825649
319,1,14400,0.6199496905810452,0.25651015187678583,0.44576881055983786,0.2692307692307594
320,1,15000,0.7329297440961231,0.19291241664972025,0.594312734240141,0.21574874829312307
321,1,15600,0.7832585912876987,0.1644529117744642,0.7112615053476844,0.19435593991805433
322,1,16200,0.7825931741804563,0.164677676574156,0.7779519758206971,0.1979972690031815
323,1,16800,0.7570401858505124,0.17895559289743224,0.7985896244740008,0.21324533454709638
324,1,17400,0.7304915003892933,0.19386499127698542,0.7911404579634418,0.2275830678197508
